Date,Commodity,Price
3/1/98,Grains,61.24
4/1/98,Grains,59.62
5/1/98,Grains,59.7
6/1/98,Grains,58.77
7/1/98,Grains,57.53
8/1/98,Grains,53.06
9/1/98,Grains,52.7
10/1/98,Grains,55.48
11/1/98,Grains,54.79
12/1/98,Grains,54.28
1/1/99,Grains,55.89
2/1/99,Grains,52.97
3/1/99,Grains,51.97
4/1/99,Grains,49.95
5/1/99,Grains,50.08
6/1/99,Grains,50.72
7/1/99,Grains,47.88
8/1/99,Grains,48.25
9/1/99,Grains,47.61
10/1/99,Grains,46.15
11/1/99,Grains,46.85
12/1/99,Grains,46.82
1/1/00,Grains,49.07
2/1/00,Grains,49.7
3/1/00,Grains,48.5
4/1/00,Grains,47.85
5/1/00,Grains,47.93
6/1/00,Grains,45.29
7/1/00,Grains,42.36
8/1/00,Grains,42.12
9/1/00,Grains,43.71
10/1/00,Grains,46.52
11/1/00,Grains,47.37
12/1/00,Grains,49.31
1/1/01,Grains,49.31
2/1/01,Grains,48
3/1/01,Grains,47.29
4/1/01,Grains,46.08
5/1/01,Grains,45.96
6/1/01,Grains,45.28
7/1/01,Grains,46.99
8/1/01,Grains,46.95
9/1/01,Grains,46.59
10/1/01,Grains,45.87
11/1/01,Grains,46.9
12/1/01,Grains,47.5
1/1/02,Grains,48.53
2/1/02,Grains,48.26
3/1/02,Grains,47.52
4/1/02,Grains,47.11
5/1/02,Grains,48.03
6/1/02,Grains,50.54
7/1/02,Grains,53.55
8/1/02,Grains,56.74
9/1/02,Grains,60.62
10/1/02,Grains,59.93
11/1/02,Grains,58.32
12/1/02,Grains,56.12
1/1/03,Grains,55.28
2/1/03,Grains,55.24
3/1/03,Grains,54.05
4/1/03,Grains,53.55
5/1/03,Grains,54.59
6/1/03,Grains,53.59
7/1/03,Grains,50.66
8/1/03,Grains,53.02
9/1/03,Grains,53.64
10/1/03,Grains,54.14
11/1/03,Grains,56.29
12/1/03,Grains,57.74
1/1/04,Grains,59.61
2/1/04,Grains,60.78
3/1/04,Grains,63.97
4/1/04,Grains,65.65
5/1/04,Grains,63.6
6/1/04,Grains,61.39
7/1/04,Grains,56.73
8/1/04,Grains,55.64
9/1/04,Grains,55.09
10/1/04,Grains,54.69
11/1/04,Grains,56.53
12/1/04,Grains,57.68
1/1/05,Grains,58.34
2/1/05,Grains,57.71
3/1/05,Grains,59.28
4/1/05,Grains,57.61
5/1/05,Grains,57.38
6/1/05,Grains,57.15
7/1/05,Grains,59.23
8/1/05,Grains,58.97
9/1/05,Grains,59.12
10/1/05,Grains,61.35
11/1/05,Grains,58.62
12/1/05,Grains,60.75
1/1/06,Grains,61.85
2/1/06,Grains,64.84
3/1/06,Grains,63.92
4/1/06,Grains,65.09
5/1/06,Grains,67.67
6/1/06,Grains,67.88
7/1/06,Grains,70.01
8/1/06,Grains,69.06
9/1/06,Grains,70.68
10/1/06,Grains,76.98
11/1/06,Grains,81.6
12/1/06,Grains,80.68
1/1/07,Grains,81.24
2/1/07,Grains,84.54
3/1/07,Grains,83.31
4/1/07,Grains,79.19
5/1/07,Grains,80.71
6/1/07,Grains,85.78
7/1/07,Grains,83.67
8/1/07,Grains,86.5
9/1/07,Grains,96.31
10/1/07,Grains,98.87
11/1/07,Grains,99.49
12/1/07,Grains,108.18
1/1/08,Grains,115.28
2/1/08,Grains,130.13
3/1/08,Grains,143.19
4/1/08,Grains,156.64
5/1/08,Grains,151.89
6/1/08,Grains,154.84
7/1/08,Grains,146.36
8/1/08,Grains,136.63
9/1/08,Grains,131.42
10/1/08,Grains,108.01
11/1/08,Grains,98.74
12/1/08,Grains,95.17
1/1/09,Grains,103.63
2/1/09,Grains,100.39
3/1/09,Grains,101.26
4/1/09,Grains,99.94
5/1/09,Grains,104.99
6/1/09,Grains,107.38
7/1/09,Grains,97.3
8/1/09,Grains,92.51
9/1/09,Grains,89.08
10/1/09,Grains,92.72
11/1/09,Grains,98.7
12/1/09,Grains,99.47
1/1/10,Grains,98.04
2/1/10,Grains,93.71
3/1/10,Grains,90.98
4/1/10,Grains,88.62
5/1/10,Grains,87.63
6/1/10,Grains,81.96
7/1/10,Grains,89.04
8/1/10,Grains,98.13
9/1/10,Grains,109.28
10/1/10,Grains,116.43
11/1/10,Grains,119.25
12/1/10,Grains,126.92
1/1/11,Grains,131.58
2/1/11,Grains,140.63
3/1/11,Grains,134.78
4/1/11,Grains,142.91
5/1/11,Grains,142.4
6/1/11,Grains,141.76
7/1/11,Grains,138.69
8/1/11,Grains,144.88
9/1/11,Grains,142.43
10/1/11,Grains,134.92
11/1/11,Grains,134.97
12/1/11,Grains,128.36
1/1/12,Grains,129.4
2/1/12,Grains,130.96
3/1/12,Grains,132.79
4/1/12,Grains,129.66
5/1/12,Grains,131.71
6/1/12,Grains,132.52
7/1/12,Grains,153.58
8/1/12,Grains,153.69
9/1/12,Grains,151.2
10/1/12,Grains,151.43
11/1/12,Grains,151.86
12/1/12,Grains,147.25
1/1/13,Grains,144.8
2/1/13,Grains,142.85
3/1/13,Grains,143.02
4/1/13,Grains,136.09
5/1/13,Grains,140.02
6/1/13,Grains,138.72
7/1/13,Grains,132.26
8/1/13,Grains,120.84
9/1/13,Grains,111.46
10/1/13,Grains,111.86
11/1/13,Grains,109.17
12/1/13,Grains,107.94
1/1/14,Grains,106.36
2/1/14,Grains,111.31
3/1/14,Grains,115.63
4/1/14,Grains,114.18
5/1/14,Grains,113.77
6/1/14,Grains,107.35
7/1/14,Grains,101.12
8/1/14,Grains,98.77
9/1/14,Grains,92.49
10/1/14,Grains,92.62
11/1/14,Grains,96.97
12/1/14,Grains,98.43
1/1/15,Grains,95.38
2/1/15,Grains,93.8
3/1/15,Grains,92.62
4/1/15,Grains,90.7
5/1/15,Grains,87.35
6/1/15,Grains,86.33
7/1/15,Grains,88.85
8/1/15,Grains,81.64
9/1/15,Grains,80.51
10/1/15,Grains,82.96
11/1/15,Grains,82.03
12/1/15,Grains,82.61
1/1/16,Grains,82.77
2/1/16,Grains,82.61
3/1/16,Grains,82.9
4/1/16,Grains,84.31
5/1/16,Grains,85.9
6/1/16,Grains,88.83
7/1/16,Grains,82.48
8/1/16,Grains,77.7
9/1/16,Grains,75.43
10/1/16,Grains,75.53
11/1/16,Grains,75.06
12/1/16,Grains,74.7
1/1/17,Grains,77.89
2/1/17,Grains,78.11
3/1/17,Grains,77.4
4/1/17,Grains,78.8
5/1/17,Grains,83.42
6/1/17,Grains,86.6
7/1/17,Grains,85.43
8/1/17,Grains,78.49
9/1/17,Grains,79.61
10/1/17,Grains,79.08
11/1/17,Grains,80.33
12/1/17,Grains,81.4
1/1/18,Grains,86.09
2/1/18,Grains,86.86
3/1/18,Grains,89.11
4/1/18,Grains,93.65
5/1/18,Grains,94.41
6/1/18,Grains,90.48
7/1/18,Grains,86.67
8/1/18,Grains,90.4
9/1/18,Grains,85.8
10/1/18,Grains,87.37
11/1/18,Grains,85.85
12/1/18,Grains,88.39
1/1/19,Grains,88.45
2/1/19,Grains,89.97
3/1/19,Grains,87.63
4/1/19,Grains,86.71
5/1/19,Grains,88.88
6/1/19,Grains,95.57
7/1/19,Grains,92.96
8/1/19,Grains,86.12
9/1/19,Grains,85.02
10/1/19,Grains,88.13
11/1/19,Grains,88.18
12/1/19,Grains,89.87
1/1/20,Grains,93.64
2/1/20,Grains,91.86
3/1/20,Grains,92.49
4/1/20,Grains,94.53
5/1/20,Grains,88.23
6/1/20,Grains,88.91
7/1/20,Grains,90.13
8/1/20,Grains,91.06
9/1/20,Grains,97.65
10/1/20,Grains,102.76
11/1/20,Grains,104.8
12/1/20,Grains,108.11
1/1/21,Grains,119.95
2/1/21,Grains,123.18
3/1/21,Grains,119.44
4/1/21,Grains,123.65
5/1/21,Grains,133.68
6/1/21,Grains,128
7/1/21,Grains,122.74
8/1/21,Grains,120.73
9/1/21,Grains,118.27
10/1/21,Grains,121.17
11/1/21,Grains,125.93
12/1/21,Grains,129.15
1/1/22,Grains,133.23
2/1/22,Grains,138.64
3/1/22,Grains,158.69
4/1/22,Grains,164.6
1/1/79,Other Food,47.17
2/1/79,Other Food,49.04
3/1/79,Other Food,50.3
4/1/79,Other Food,51.93
5/1/79,Other Food,51.74
6/1/79,Other Food,51.58
7/1/79,Other Food,50.62
8/1/79,Other Food,50.54
9/1/79,Other Food,53.55
10/1/79,Other Food,56.01
11/1/79,Other Food,58.55
12/1/79,Other Food,61.12
1/1/80,Other Food,64.46
2/1/80,Other Food,70.19
3/1/80,Other Food,64.36
4/1/80,Other Food,65.61
5/1/80,Other Food,79.02
6/1/80,Other Food,78.15
7/1/80,Other Food,76.08
8/1/80,Other Food,82.65
9/1/80,Other Food,87.39
10/1/80,Other Food,94.96
11/1/80,Other Food,89.84
12/1/80,Other Food,76.82
1/1/81,Other Food,75.82
2/1/81,Other Food,70.8
3/1/81,Other Food,69.21
4/1/81,Other Food,62.78
5/1/81,Other Food,58.52
6/1/81,Other Food,58.88
7/1/81,Other Food,58.38
8/1/81,Other Food,56.58
9/1/81,Other Food,56.12
10/1/81,Other Food,55.22
11/1/81,Other Food,54.17
12/1/81,Other Food,54.37
1/1/82,Other Food,54.54
2/1/82,Other Food,53.76
3/1/82,Other Food,52.33
4/1/82,Other Food,51.54
5/1/82,Other Food,49.77
6/1/82,Other Food,47.66
7/1/82,Other Food,47.2
8/1/82,Other Food,46.3
9/1/82,Other Food,46.56
10/1/82,Other Food,45.34
11/1/82,Other Food,46.15
12/1/82,Other Food,44.97
1/1/83,Other Food,43.34
2/1/83,Other Food,45.32
3/1/83,Other Food,46.68
4/1/83,Other Food,49.54
5/1/83,Other Food,54.57
6/1/83,Other Food,54.43
7/1/83,Other Food,53.84
8/1/83,Other Food,53.52
9/1/83,Other Food,52.47
10/1/83,Other Food,52.51
11/1/83,Other Food,48.89
12/1/83,Other Food,47.13
1/1/84,Other Food,45.39
2/1/84,Other Food,46.97
3/1/84,Other Food,47.06
4/1/84,Other Food,46.84
5/1/84,Other Food,45.66
6/1/84,Other Food,46.61
7/1/84,Other Food,44.25
8/1/84,Other Food,44
9/1/84,Other Food,44.87
10/1/84,Other Food,43.7
11/1/84,Other Food,40.18
12/1/84,Other Food,39.66
1/1/85,Other Food,40.54
2/1/85,Other Food,42.61
3/1/85,Other Food,43.56
4/1/85,Other Food,43.88
5/1/85,Other Food,42.22
6/1/85,Other Food,41.06
7/1/85,Other Food,40.54
8/1/85,Other Food,44.61
9/1/85,Other Food,44.46
10/1/85,Other Food,42.51
11/1/85,Other Food,42.27
12/1/85,Other Food,42.62
1/1/86,Other Food,42.38
2/1/86,Other Food,44.31
3/1/86,Other Food,48.52
4/1/86,Other Food,50.99
5/1/86,Other Food,47.12
6/1/86,Other Food,44.98
7/1/86,Other Food,44.5
8/1/86,Other Food,46.39
9/1/86,Other Food,47.17
10/1/86,Other Food,46.49
11/1/86,Other Food,44.91
12/1/86,Other Food,45.05
1/1/87,Other Food,48.07
2/1/87,Other Food,50.45
3/1/87,Other Food,50.5
4/1/87,Other Food,48.56
5/1/87,Other Food,51.79
6/1/87,Other Food,50.17
7/1/87,Other Food,50.17
8/1/87,Other Food,48
9/1/87,Other Food,49.9
10/1/87,Other Food,48.93
11/1/87,Other Food,52.47
12/1/87,Other Food,52.75
1/1/88,Other Food,54.76
2/1/88,Other Food,54.64
3/1/88,Other Food,55.91
4/1/88,Other Food,55.35
5/1/88,Other Food,56.97
6/1/88,Other Food,60.05
7/1/88,Other Food,61.48
8/1/88,Other Food,57.55
9/1/88,Other Food,61.09
10/1/88,Other Food,59.78
11/1/88,Other Food,59.55
12/1/88,Other Food,60.62
1/1/89,Other Food,56.51
2/1/89,Other Food,58.47
3/1/89,Other Food,63.71
4/1/89,Other Food,65.41
5/1/89,Other Food,64.24
6/1/89,Other Food,62.68
7/1/89,Other Food,63.08
8/1/89,Other Food,65.09
9/1/89,Other Food,65.92
10/1/89,Other Food,66.92
11/1/89,Other Food,66.74
12/1/89,Other Food,64.78
1/1/90,Other Food,67.27
2/1/90,Other Food,66.46
3/1/90,Other Food,66.2
4/1/90,Other Food,67.13
5/1/90,Other Food,65.92
6/1/90,Other Food,65.18
7/1/90,Other Food,66.46
8/1/90,Other Food,64.81
9/1/90,Other Food,65.09
10/1/90,Other Food,62.49
11/1/90,Other Food,59.89
12/1/90,Other Food,59.54
1/1/91,Other Food,61.41
2/1/91,Other Food,63.87
3/1/91,Other Food,66.13
4/1/91,Other Food,63.8
5/1/91,Other Food,60
6/1/91,Other Food,61.06
7/1/91,Other Food,59.84
8/1/91,Other Food,60.38
9/1/91,Other Food,58.81
10/1/91,Other Food,59.3
11/1/91,Other Food,59.63
12/1/91,Other Food,58.81
1/1/92,Other Food,59.86
2/1/92,Other Food,58.5
3/1/92,Other Food,58.39
4/1/92,Other Food,57.06
5/1/92,Other Food,57.18
6/1/92,Other Food,57.55
7/1/92,Other Food,59.34
8/1/92,Other Food,63.18
9/1/92,Other Food,60.25
10/1/92,Other Food,56.27
11/1/92,Other Food,55.36
12/1/92,Other Food,54.02
1/1/93,Other Food,57.24
2/1/93,Other Food,58.75
3/1/93,Other Food,63.38
4/1/93,Other Food,63.53
5/1/93,Other Food,63.75
6/1/93,Other Food,60.67
7/1/93,Other Food,59.88
8/1/93,Other Food,59.32
9/1/93,Other Food,61.57
10/1/93,Other Food,61.41
11/1/93,Other Food,59.45
12/1/93,Other Food,58
1/1/94,Other Food,59.22
2/1/94,Other Food,63.28
3/1/94,Other Food,64.61
4/1/94,Other Food,62.05
5/1/94,Other Food,60.44
6/1/94,Other Food,58.15
7/1/94,Other Food,62.09
8/1/94,Other Food,61.47
9/1/94,Other Food,62.79
10/1/94,Other Food,58.94
11/1/94,Other Food,58.49
12/1/94,Other Food,62.7
1/1/95,Other Food,60.36
2/1/95,Other Food,64.94
3/1/95,Other Food,61.8
4/1/95,Other Food,61.01
5/1/95,Other Food,60.16
6/1/95,Other Food,61.17
7/1/95,Other Food,64.4
8/1/95,Other Food,63.38
9/1/95,Other Food,61.7
10/1/95,Other Food,60.4
11/1/95,Other Food,61.86
12/1/95,Other Food,59.8
1/1/96,Other Food,59.56
2/1/96,Other Food,62.64
3/1/96,Other Food,60.56
4/1/96,Other Food,62.05
5/1/96,Other Food,60.85
6/1/96,Other Food,61.99
7/1/96,Other Food,62.01
8/1/96,Other Food,61.52
9/1/96,Other Food,60.79
10/1/96,Other Food,59
11/1/96,Other Food,59.4
12/1/96,Other Food,59.33
1/1/97,Other Food,62.62
2/1/97,Other Food,64.49
3/1/97,Other Food,65.69
4/1/97,Other Food,62.62
5/1/97,Other Food,58.18
6/1/97,Other Food,58.85
7/1/97,Other Food,59.26
8/1/97,Other Food,60.39
9/1/97,Other Food,59.81
10/1/97,Other Food,57.22
11/1/97,Other Food,58.24
12/1/97,Other Food,57.46
1/1/98,Other Food,56.71
2/1/98,Other Food,55.67
3/1/98,Other Food,55.35
4/1/98,Other Food,61.55
5/1/98,Other Food,59.03
6/1/98,Other Food,57.99
7/1/98,Other Food,56.8
8/1/98,Other Food,55.06
9/1/98,Other Food,53.45
10/1/98,Other Food,52.27
11/1/98,Other Food,56.75
12/1/98,Other Food,52.5
1/1/99,Other Food,54.75
2/1/99,Other Food,52.37
3/1/99,Other Food,51.07
4/1/99,Other Food,49.39
5/1/99,Other Food,48.57
6/1/99,Other Food,48.81
7/1/99,Other Food,49.3
8/1/99,Other Food,50.85
9/1/99,Other Food,51.49
10/1/99,Other Food,51.19
11/1/99,Other Food,49.24
12/1/99,Other Food,48.94
1/1/00,Other Food,51.11
2/1/00,Other Food,51.98
3/1/00,Other Food,49.75
4/1/00,Other Food,51.21
5/1/00,Other Food,51.98
6/1/00,Other Food,53.44
7/1/00,Other Food,53.1
8/1/00,Other Food,54.48
9/1/00,Other Food,54.9
10/1/00,Other Food,55.4
11/1/00,Other Food,54.82
12/1/00,Other Food,55.62
1/1/01,Other Food,57.94
2/1/01,Other Food,60.84
3/1/01,Other Food,59.54
4/1/01,Other Food,60.24
5/1/01,Other Food,64
6/1/01,Other Food,64.23
7/1/01,Other Food,67.66
8/1/01,Other Food,65.5
9/1/01,Other Food,61.7
10/1/01,Other Food,56.68
11/1/01,Other Food,58.22
12/1/01,Other Food,57.12
1/1/02,Other Food,56.03
2/1/02,Other Food,56.32
3/1/02,Other Food,59.73
4/1/02,Other Food,58.72
5/1/02,Other Food,59.2
6/1/02,Other Food,58.99
7/1/02,Other Food,58.78
8/1/02,Other Food,56.1
9/1/02,Other Food,57.67
10/1/02,Other Food,58.2
11/1/02,Other Food,54.25
12/1/02,Other Food,58.54
1/1/03,Other Food,59.48
2/1/03,Other Food,58.11
3/1/03,Other Food,59.24
4/1/03,Other Food,56.87
5/1/03,Other Food,54.49
6/1/03,Other Food,54.95
7/1/03,Other Food,55.67
8/1/03,Other Food,57.36
9/1/03,Other Food,57.9
10/1/03,Other Food,59.26
11/1/03,Other Food,60.48
12/1/03,Other Food,59.23
1/1/04,Other Food,61.51
2/1/04,Other Food,63.73
3/1/04,Other Food,65.73
4/1/04,Other Food,66.29
5/1/04,Other Food,68.58
6/1/04,Other Food,72.04
7/1/04,Other Food,74.75
8/1/04,Other Food,73.09
9/1/04,Other Food,72.27
10/1/04,Other Food,71.35
11/1/04,Other Food,68.27
12/1/04,Other Food,67.77
1/1/05,Other Food,69.17
2/1/05,Other Food,76.36
3/1/05,Other Food,78.86
4/1/05,Other Food,75.62
5/1/05,Other Food,75.36
6/1/05,Other Food,71.7
7/1/05,Other Food,68.83
8/1/05,Other Food,69.09
9/1/05,Other Food,73.02
10/1/05,Other Food,74.78
11/1/05,Other Food,74.64
12/1/05,Other Food,77.06
1/1/06,Other Food,80.41
2/1/06,Other Food,85.92
3/1/06,Other Food,83.85
4/1/06,Other Food,82.16
5/1/06,Other Food,85.33
6/1/06,Other Food,77.1
7/1/06,Other Food,77.01
8/1/06,Other Food,75.08
9/1/06,Other Food,74
10/1/06,Other Food,75.09
11/1/06,Other Food,75.44
12/1/06,Other Food,74.45
1/1/07,Other Food,73.67
2/1/07,Other Food,74.77
3/1/07,Other Food,74.66
4/1/07,Other Food,74.82
5/1/07,Other Food,75.91
6/1/07,Other Food,78.01
7/1/07,Other Food,80.8
8/1/07,Other Food,80.81
9/1/07,Other Food,78.09
10/1/07,Other Food,77.21
11/1/07,Other Food,78.05
12/1/07,Other Food,77.19
1/1/08,Other Food,81.04
2/1/08,Other Food,86.28
3/1/08,Other Food,93.75
4/1/08,Other Food,93.19
5/1/08,Other Food,95.22
6/1/08,Other Food,96.86
7/1/08,Other Food,99.48
8/1/08,Other Food,97.07
9/1/08,Other Food,91.39
10/1/08,Other Food,84.54
11/1/08,Other Food,82.98
12/1/08,Other Food,80.01
1/1/09,Other Food,80.97
2/1/09,Other Food,82.91
3/1/09,Other Food,83.73
4/1/09,Other Food,84.52
5/1/09,Other Food,87.27
6/1/09,Other Food,87.94
7/1/09,Other Food,89.21
8/1/09,Other Food,95.43
9/1/09,Other Food,97.74
10/1/09,Other Food,97.13
11/1/09,Other Food,97.64
12/1/09,Other Food,97.26
1/1/10,Other Food,102.77
2/1/10,Other Food,100.19
3/1/10,Other Food,94.87
4/1/10,Other Food,94.12
5/1/10,Other Food,92.32
6/1/10,Other Food,96.22
7/1/10,Other Food,99.68
8/1/10,Other Food,98.59
9/1/10,Other Food,102.19
10/1/10,Other Food,105.66
11/1/10,Other Food,105.2
12/1/10,Other Food,108.19
1/1/11,Other Food,112.16
2/1/11,Other Food,115.06
3/1/11,Other Food,111.64
4/1/11,Other Food,111.29
5/1/11,Other Food,106.33
6/1/11,Other Food,109.27
7/1/11,Other Food,113.46
8/1/11,Other Food,112.67
9/1/11,Other Food,113.42
10/1/11,Other Food,110.7
11/1/11,Other Food,106.9
12/1/11,Other Food,106.36
1/1/12,Other Food,106.96
2/1/12,Other Food,110.97
3/1/12,Other Food,113.22
4/1/12,Other Food,109.32
5/1/12,Other Food,104.37
6/1/12,Other Food,105.54
7/1/12,Other Food,108.77
8/1/12,Other Food,106.07
9/1/12,Other Food,105.53
10/1/12,Other Food,105.59
11/1/12,Other Food,103.98
12/1/12,Other Food,103.96
1/1/13,Other Food,103.63
2/1/13,Other Food,103.24
3/1/13,Other Food,105.47
4/1/13,Other Food,104.5
5/1/13,Other Food,104.99
6/1/13,Other Food,104.66
7/1/13,Other Food,102.32
8/1/13,Other Food,102.07
9/1/13,Other Food,101.34
10/1/13,Other Food,101.59
11/1/13,Other Food,98.97
12/1/13,Other Food,97.96
1/1/14,Other Food,97.49
2/1/14,Other Food,99.19
3/1/14,Other Food,105.01
4/1/14,Other Food,105.2
5/1/14,Other Food,107.59
6/1/14,Other Food,108.51
7/1/14,Other Food,111.15
8/1/14,Other Food,112.28
9/1/14,Other Food,113.44
10/1/14,Other Food,112.01
11/1/14,Other Food,109.88
12/1/14,Other Food,106.18
1/1/15,Other Food,104.81
2/1/15,Other Food,100.23
3/1/15,Other Food,98.33
4/1/15,Other Food,100.07
5/1/15,Other Food,97.37
6/1/15,Other Food,95.04
7/1/15,Other Food,94.99
8/1/15,Other Food,92.45
9/1/15,Other Food,89.65
10/1/15,Other Food,89.15
11/1/15,Other Food,89.76
12/1/15,Other Food,89.68
1/1/16,Other Food,90.16
2/1/16,Other Food,90.14
3/1/16,Other Food,93.96
4/1/16,Other Food,94.19
5/1/16,Other Food,98.5
6/1/16,Other Food,104.31
7/1/16,Other Food,104.8
8/1/16,Other Food,103.69
9/1/16,Other Food,104.46
10/1/16,Other Food,103.16
11/1/16,Other Food,104.71
12/1/16,Other Food,101.9
1/1/17,Other Food,103.74
2/1/17,Other Food,105.3
3/1/17,Other Food,105.68
4/1/17,Other Food,103.54
5/1/17,Other Food,105.48
6/1/17,Other Food,104.15
7/1/17,Other Food,103.8
8/1/17,Other Food,100.94
9/1/17,Other Food,99.98
10/1/17,Other Food,98.29
11/1/17,Other Food,99.8
12/1/17,Other Food,98.15
1/1/18,Other Food,99.53
2/1/18,Other Food,101.04
3/1/18,Other Food,100.07
4/1/18,Other Food,100.89
5/1/18,Other Food,104.91
6/1/18,Other Food,105.06
7/1/18,Other Food,101.94
8/1/18,Other Food,96.51
9/1/18,Other Food,93.82
10/1/18,Other Food,94.79
11/1/18,Other Food,94.61
12/1/18,Other Food,96.44
1/1/19,Other Food,96.84
2/1/19,Other Food,96.92
3/1/19,Other Food,98.32
4/1/19,Other Food,99.03
5/1/19,Other Food,96.45
6/1/19,Other Food,97.46
7/1/19,Other Food,96.45
8/1/19,Other Food,94.43
9/1/19,Other Food,94.34
10/1/19,Other Food,96.07
11/1/19,Other Food,103.32
12/1/19,Other Food,102.93
1/1/20,Other Food,101.96
2/1/20,Other Food,98.98
3/1/20,Other Food,93.45
4/1/20,Other Food,87.88
5/1/20,Other Food,96.4
6/1/20,Other Food,98.54
7/1/20,Other Food,95.53
8/1/20,Other Food,95.12
9/1/20,Other Food,93.89
10/1/20,Other Food,92.39
11/1/20,Other Food,95.21
12/1/20,Other Food,96.57
1/1/21,Other Food,99.85
2/1/21,Other Food,101.57
3/1/21,Other Food,102.14
4/1/21,Other Food,109.57
5/1/21,Other Food,114.4
6/1/21,Other Food,116.19
7/1/21,Other Food,116.82
8/1/21,Other Food,119.26
9/1/21,Other Food,119.13
10/1/21,Other Food,117.03
11/1/21,Other Food,118.78
12/1/21,Other Food,122.9
1/1/22,Other Food,124.58
2/1/22,Other Food,126.05
3/1/22,Other Food,135.87
4/1/22,Other Food,142
1/1/79,Raw Materials,41.87
2/1/79,Raw Materials,43.42
3/1/79,Raw Materials,44.2
4/1/79,Raw Materials,44.49
5/1/79,Raw Materials,46.5
6/1/79,Raw Materials,50.27
7/1/79,Raw Materials,52.61
8/1/79,Raw Materials,53.84
9/1/79,Raw Materials,53.44
10/1/79,Raw Materials,50.92
11/1/79,Raw Materials,49.99
12/1/79,Raw Materials,50.76
1/1/80,Raw Materials,54.01
2/1/80,Raw Materials,57.06
3/1/80,Raw Materials,55.09
4/1/80,Raw Materials,54.02
5/1/80,Raw Materials,54.63
6/1/80,Raw Materials,54.61
7/1/80,Raw Materials,52.81
8/1/80,Raw Materials,53.13
9/1/80,Raw Materials,56.06
10/1/80,Raw Materials,50.53
11/1/80,Raw Materials,50.82
12/1/80,Raw Materials,50.9
1/1/81,Raw Materials,51.13
2/1/81,Raw Materials,50.27
3/1/81,Raw Materials,49.25
4/1/81,Raw Materials,47.81
5/1/81,Raw Materials,47.99
6/1/81,Raw Materials,47.52
7/1/81,Raw Materials,45.54
8/1/81,Raw Materials,44.96
9/1/81,Raw Materials,44.46
10/1/81,Raw Materials,44.68
11/1/81,Raw Materials,45.49
12/1/81,Raw Materials,45.1
1/1/82,Raw Materials,45.37
2/1/82,Raw Materials,44.54
3/1/82,Raw Materials,44.31
4/1/82,Raw Materials,44.4
5/1/82,Raw Materials,45.56
6/1/82,Raw Materials,43.82
7/1/82,Raw Materials,43.96
8/1/82,Raw Materials,43.48
9/1/82,Raw Materials,43.42
10/1/82,Raw Materials,42.49
11/1/82,Raw Materials,42.52
12/1/82,Raw Materials,43.32
1/1/83,Raw Materials,43.58
2/1/83,Raw Materials,42.83
3/1/83,Raw Materials,43.85
4/1/83,Raw Materials,44.69
5/1/83,Raw Materials,44.86
6/1/83,Raw Materials,45.36
7/1/83,Raw Materials,45.99
8/1/83,Raw Materials,46.88
9/1/83,Raw Materials,46.87
10/1/83,Raw Materials,48.36
11/1/83,Raw Materials,48.59
12/1/83,Raw Materials,49.05
1/1/84,Raw Materials,49.13
2/1/84,Raw Materials,48.79
3/1/84,Raw Materials,49.91
4/1/84,Raw Materials,50.82
5/1/84,Raw Materials,50.72
6/1/84,Raw Materials,48.81
7/1/84,Raw Materials,46.9
8/1/84,Raw Materials,45.77
9/1/84,Raw Materials,45.27
10/1/84,Raw Materials,44.12
11/1/84,Raw Materials,43.75
12/1/84,Raw Materials,42.75
1/1/85,Raw Materials,41.24
2/1/85,Raw Materials,40.16
3/1/85,Raw Materials,39.93
4/1/85,Raw Materials,40.5
5/1/85,Raw Materials,40.11
6/1/85,Raw Materials,39.73
7/1/85,Raw Materials,39.55
8/1/85,Raw Materials,38.64
9/1/85,Raw Materials,37.69
10/1/85,Raw Materials,37.88
11/1/85,Raw Materials,38.5
12/1/85,Raw Materials,39.7
1/1/86,Raw Materials,41
2/1/86,Raw Materials,42.09
3/1/86,Raw Materials,41.13
4/1/86,Raw Materials,39.79
5/1/86,Raw Materials,40.42
6/1/86,Raw Materials,39.04
7/1/86,Raw Materials,38.68
8/1/86,Raw Materials,38.42
9/1/86,Raw Materials,38.69
10/1/86,Raw Materials,39.61
11/1/86,Raw Materials,40.94
12/1/86,Raw Materials,44.03
1/1/87,Raw Materials,46.33
2/1/87,Raw Materials,46.19
3/1/87,Raw Materials,46.24
4/1/87,Raw Materials,47.14
5/1/87,Raw Materials,46.81
6/1/87,Raw Materials,47.51
7/1/87,Raw Materials,48.76
8/1/87,Raw Materials,52.4
9/1/87,Raw Materials,57.12
10/1/87,Raw Materials,56.64
11/1/87,Raw Materials,57.91
12/1/87,Raw Materials,56.65
1/1/88,Raw Materials,54.28
2/1/88,Raw Materials,49.6
3/1/88,Raw Materials,49.63
4/1/88,Raw Materials,50.92
5/1/88,Raw Materials,51.47
6/1/88,Raw Materials,51.56
7/1/88,Raw Materials,49.25
8/1/88,Raw Materials,47.27
9/1/88,Raw Materials,46.89
10/1/88,Raw Materials,48.45
11/1/88,Raw Materials,49.41
12/1/88,Raw Materials,49.82
1/1/89,Raw Materials,50.11
2/1/89,Raw Materials,50.63
3/1/89,Raw Materials,50.82
4/1/89,Raw Materials,51.64
5/1/89,Raw Materials,52.45
6/1/89,Raw Materials,58.44
